,prob_transmission,Run,Number_of_Patients_sick,prob_patient_sick,prob_new_patient,isolation_factor,cleaningDay,isolate_sick,isolation_time,icu_hcw_wash_rate,outside_hcw_wash_rate,height,width
336,1e-05,336,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
337,1e-05,337,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
338,1e-05,338,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
339,1e-05,339,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
340,1e-05,340,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
341,1e-05,341,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
342,1e-05,342,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
343,1e-05,343,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
344,1e-05,344,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
345,1e-05,345,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
346,1e-05,346,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
347,1e-05,347,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
348,1e-05,348,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
349,1e-05,349,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
350,1e-05,350,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
351,1e-05,351,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
352,1e-05,352,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
353,1e-05,353,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
354,1e-05,354,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
355,1e-05,355,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
356,1e-05,356,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
357,1e-05,357,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
358,1e-05,358,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
359,1e-05,359,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
360,1e-05,360,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
361,1e-05,361,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
362,1e-05,362,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
363,1e-05,363,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
364,1e-05,364,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
365,1e-05,365,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
366,1e-05,366,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
367,1e-05,367,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
368,1e-05,368,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
369,1e-05,369,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
370,1e-05,370,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
371,1e-05,371,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
372,1e-05,372,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
373,1e-05,373,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
374,1e-05,374,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
375,1e-05,375,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
376,1e-05,376,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
377,1e-05,377,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
378,1e-05,378,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
379,1e-05,379,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
380,1e-05,380,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
381,1e-05,381,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
382,1e-05,382,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
383,1e-05,383,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
384,1e-05,384,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
385,1e-05,385,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
386,1e-05,386,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
387,1e-05,387,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
388,1e-05,388,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
389,1e-05,389,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
390,1e-05,390,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
391,1e-05,391,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
392,1e-05,392,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
393,1e-05,393,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
394,1e-05,394,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
395,1e-05,395,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
396,1e-05,396,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
397,1e-05,397,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
398,1e-05,398,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
399,1e-05,399,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
400,0.0001,400,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
401,0.0001,401,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
402,0.0001,402,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
403,0.0001,403,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
404,0.0001,404,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
405,0.0001,405,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
406,0.0001,406,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
407,0.0001,407,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
408,0.0001,408,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
409,0.0001,409,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
410,0.0001,410,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
411,0.0001,411,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
412,0.0001,412,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
413,0.0001,413,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
414,0.0001,414,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
415,0.0001,415,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
416,0.0001,416,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
417,0.0001,417,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
418,0.0001,418,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
419,0.0001,419,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
420,0.0001,420,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
421,0.0001,421,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
422,0.0001,422,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
423,0.0001,423,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
424,0.0001,424,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
425,0.0001,425,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
426,0.0001,426,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
427,0.0001,427,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
428,0.0001,428,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
429,0.0001,429,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
430,0.0001,430,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
431,0.0001,431,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
432,0.0001,432,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
433,0.0001,433,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
434,0.0001,434,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
435,0.0001,435,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
436,0.0001,436,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
437,0.0001,437,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
438,0.0001,438,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
439,0.0001,439,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
440,0.0001,440,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
441,0.0001,441,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
442,0.0001,442,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
443,0.0001,443,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
444,0.0001,444,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
445,0.0001,445,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
446,0.0001,446,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
447,0.0001,447,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
448,0.0001,448,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
449,0.0001,449,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
450,0.0001,450,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
451,0.0001,451,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
452,0.0001,452,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
453,0.0001,453,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
454,0.0001,454,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
455,0.0001,455,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
456,0.0001,456,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
457,0.0001,457,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
458,0.0001,458,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
459,0.0001,459,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
460,0.0001,460,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
461,0.0001,461,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
462,0.0001,462,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
463,0.0001,463,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
464,0.0001,464,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
465,0.0001,465,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
466,0.0001,466,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
467,0.0001,467,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
468,0.0001,468,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
469,0.0001,469,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
470,0.0001,470,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
471,0.0001,471,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
472,0.0001,472,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
473,0.0001,473,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
474,0.0001,474,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
475,0.0001,475,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
476,0.0001,476,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
477,0.0001,477,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
478,0.0001,478,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
479,0.0001,479,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
480,0.0001,480,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
481,0.0001,481,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
482,0.0001,482,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
483,0.0001,483,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
484,0.0001,484,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
485,0.0001,485,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
486,0.0001,486,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
487,0.0001,487,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
488,0.0001,488,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
489,0.0001,489,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
490,0.0001,490,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
491,0.0001,491,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
492,0.0001,492,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
493,0.0001,493,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
494,0.0001,494,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
495,0.0001,495,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
496,0.0001,496,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
497,0.0001,497,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
498,0.0001,498,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
499,0.0001,499,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
500,0.001,500,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
501,0.001,501,15,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
502,0.001,502,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
503,0.001,503,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
504,0.001,504,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
505,0.001,505,9,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
506,0.001,506,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
507,0.001,507,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
508,0.001,508,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
509,0.001,509,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
510,0.001,510,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
511,0.001,511,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
512,0.001,512,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
513,0.001,513,10,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
514,0.001,514,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
515,0.001,515,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
516,0.001,516,10,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
517,0.001,517,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
518,0.001,518,10,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
519,0.001,519,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
520,0.001,520,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
521,0.001,521,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
522,0.001,522,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
523,0.001,523,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
524,0.001,524,9,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
525,0.001,525,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
526,0.001,526,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
527,0.001,527,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
528,0.001,528,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
529,0.001,529,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
530,0.001,530,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
531,0.001,531,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
532,0.001,532,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
533,0.001,533,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
534,0.001,534,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
535,0.001,535,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
536,0.001,536,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
537,0.001,537,10,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
538,0.001,538,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
539,0.001,539,10,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
540,0.001,540,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
541,0.001,541,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
542,0.001,542,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
543,0.001,543,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
544,0.001,544,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
545,0.001,545,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
546,0.001,546,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
547,0.001,547,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
548,0.001,548,9,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
549,0.001,549,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
550,0.001,550,12,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
551,0.001,551,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
552,0.001,552,14,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
553,0.001,553,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
554,0.001,554,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
555,0.001,555,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
556,0.001,556,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
557,0.001,557,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
558,0.001,558,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
559,0.001,559,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
560,0.001,560,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
561,0.001,561,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
562,0.001,562,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
563,0.001,563,11,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
564,0.001,564,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
565,0.001,565,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
566,0.001,566,10,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
567,0.001,567,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
568,0.001,568,9,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
569,0.001,569,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
570,0.001,570,11,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
571,0.001,571,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
572,0.001,572,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
573,0.001,573,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
574,0.001,574,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
575,0.001,575,10,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
576,0.001,576,11,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
577,0.001,577,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
578,0.001,578,11,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
579,0.001,579,9,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
580,0.001,580,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
581,0.001,581,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
582,0.001,582,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
583,0.001,583,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
584,0.001,584,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
585,0.001,585,10,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
586,0.001,586,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
587,0.001,587,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
588,0.001,588,8,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
589,0.001,589,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
590,0.001,590,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
591,0.001,591,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
592,0.001,592,9,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
593,0.001,593,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
594,0.001,594,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
595,0.001,595,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
596,0.001,596,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
597,0.001,597,10,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
598,0.001,598,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
599,0.001,599,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
