,cleaningDay,Run,HCW_related_infecs,Number_of_Patients_sick,prob_patient_sick,prob_new_patient,prob_transmission,isolation_factor,isolate_sick,isolation_time,icu_hcw_wash_rate,outside_hcw_wash_rate,height,width
638,90,638,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
639,90,639,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
640,90,640,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
641,90,641,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
642,90,642,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
643,90,643,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
644,90,644,1,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
645,90,645,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
646,90,646,2,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
647,90,647,1,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
648,90,648,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
649,90,649,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
650,90,650,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
651,90,651,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
652,90,652,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
653,90,653,0,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
654,90,654,0,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
655,90,655,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
656,90,656,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
657,90,657,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
658,90,658,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
659,90,659,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
660,90,660,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
661,90,661,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
662,90,662,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
663,90,663,1,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
664,90,664,1,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
665,90,665,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
666,90,666,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
667,90,667,5,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
668,90,668,6,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
669,90,669,3,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
670,90,670,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
671,90,671,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
672,90,672,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
673,90,673,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
674,90,674,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
675,90,675,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
676,90,676,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
677,90,677,3,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
678,90,678,4,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
679,90,679,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
680,90,680,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
681,90,681,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
682,90,682,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
683,90,683,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
684,90,684,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
685,90,685,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
686,90,686,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
687,90,687,6,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
688,90,688,5,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
689,90,689,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
690,90,690,6,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
691,90,691,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
692,90,692,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
693,90,693,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
694,90,694,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
695,90,695,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
696,90,696,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
697,90,697,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
698,90,698,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
699,90,699,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
700,90,700,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
701,90,701,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
702,90,702,0,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
703,90,703,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
704,90,704,6,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
705,90,705,3,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
706,90,706,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
707,90,707,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
708,90,708,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
709,90,709,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
710,90,710,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
711,90,711,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
712,90,712,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
713,90,713,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
714,90,714,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
715,90,715,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
716,90,716,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
717,90,717,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
718,90,718,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
719,90,719,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
720,90,720,1,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
721,90,721,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
722,90,722,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
723,90,723,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
724,90,724,1,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
725,90,725,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
726,90,726,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
727,90,727,0,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
728,90,728,1,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
729,90,729,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
730,90,730,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
731,90,731,1,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
732,90,732,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
733,90,733,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
734,90,734,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
735,90,735,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
736,90,736,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
737,90,737,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
738,90,738,3,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
739,90,739,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
740,90,740,6,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
741,90,741,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
742,90,742,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
743,90,743,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
744,90,744,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
745,90,745,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
746,90,746,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
747,90,747,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
748,90,748,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
749,90,749,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
750,90,750,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
751,90,751,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
752,90,752,0,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
753,90,753,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
754,90,754,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
755,90,755,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
756,90,756,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
757,90,757,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
758,90,758,2,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
759,90,759,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
760,90,760,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
761,90,761,0,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
762,90,762,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
763,90,763,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
764,90,764,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
765,90,765,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
766,90,766,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
767,90,767,1,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
768,90,768,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
769,90,769,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
770,90,770,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
771,90,771,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
772,90,772,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
773,90,773,0,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
774,90,774,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
775,90,775,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
776,90,776,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
777,90,777,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
778,90,778,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
779,90,779,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
780,90,780,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
781,90,781,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
782,90,782,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
783,90,783,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
784,90,784,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
785,90,785,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
786,90,786,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
787,90,787,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
788,90,788,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
789,90,789,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
790,90,790,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
791,90,791,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
792,90,792,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
793,90,793,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
794,90,794,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
795,90,795,1,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
796,90,796,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
797,90,797,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
798,90,798,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
799,90,799,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
800,90,800,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
801,90,801,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
802,90,802,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
803,90,803,4,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
804,90,804,1,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
805,90,805,0,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
806,90,806,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
807,90,807,5,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
808,90,808,6,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
809,90,809,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
810,90,810,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
811,90,811,4,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
812,90,812,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
813,90,813,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
814,90,814,2,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
815,90,815,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
816,90,816,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
817,90,817,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
818,90,818,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
819,90,819,0,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
820,90,820,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
821,90,821,5,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
822,90,822,1,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
823,90,823,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
824,90,824,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
825,90,825,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
826,90,826,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
827,90,827,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
828,90,828,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
829,90,829,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
830,90,830,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
831,90,831,7,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
832,90,832,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
833,90,833,2,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
834,90,834,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
835,90,835,1,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
836,90,836,0,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
837,90,837,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
838,90,838,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
839,90,839,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
840,90,840,2,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
841,90,841,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
842,90,842,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
843,90,843,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
844,90,844,1,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
845,90,845,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
846,90,846,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
847,90,847,3,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
848,90,848,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
849,90,849,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
850,90,850,1,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
851,90,851,1,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
852,90,852,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
853,90,853,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
854,90,854,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
855,90,855,1,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
856,90,856,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
857,90,857,1,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
858,90,858,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
859,90,859,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
860,90,860,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
861,90,861,1,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
862,90,862,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
863,90,863,1,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
864,90,864,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
865,90,865,3,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
866,90,866,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
867,90,867,0,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
868,90,868,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
869,90,869,1,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
870,90,870,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
871,90,871,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
872,90,872,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
873,90,873,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
874,90,874,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
875,90,875,2,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
876,90,876,3,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
877,90,877,1,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
878,90,878,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
879,90,879,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
880,90,880,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
881,90,881,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
882,90,882,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
883,90,883,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
884,90,884,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
885,90,885,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
886,90,886,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
887,90,887,0,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
888,90,888,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
889,90,889,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
890,90,890,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
891,90,891,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
892,90,892,3,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
893,90,893,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
894,90,894,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
895,90,895,1,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
896,90,896,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
897,90,897,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
898,90,898,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
899,90,899,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
900,90,900,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
901,90,901,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
902,90,902,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
903,90,903,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
904,90,904,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
905,90,905,2,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
906,90,906,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
907,90,907,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
908,90,908,1,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
909,90,909,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
910,90,910,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
911,90,911,2,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
912,90,912,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
913,90,913,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
914,90,914,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
915,90,915,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
916,90,916,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
917,90,917,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
918,90,918,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
919,90,919,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
920,90,920,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
921,90,921,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
922,90,922,6,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
923,90,923,0,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
924,90,924,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
925,90,925,5,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
926,90,926,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
927,90,927,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
928,90,928,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
929,90,929,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
930,90,930,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
931,90,931,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
932,90,932,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
933,90,933,1,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
934,90,934,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
935,90,935,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
936,90,936,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
937,90,937,0,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
938,90,938,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
939,90,939,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
940,90,940,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
941,90,941,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
942,90,942,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
943,90,943,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
944,90,944,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
945,90,945,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
946,90,946,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
947,90,947,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
948,90,948,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
949,90,949,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
950,90,950,0,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
951,90,951,2,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
952,90,952,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
953,90,953,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
954,90,954,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
955,90,955,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
956,90,956,0,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
957,90,957,0,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
958,90,958,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
959,90,959,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
960,90,960,2,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
